Address State,Application Type,Emp Length,Emp Title,Good vs Bad Loan,Good vs Bad Loan (copy),Grade,Home Ownership,Id,Issue Date,Last Credit Pull Date,Last Payment Date,Loan Status,Member Id,Months,Next Payment Date,Purpose,Sub Grade,Term,Verification Status,Annual Income,AVG DTI Rate,Avg Interest rate,Bad  Loan % ,Bad Loan Amount Received,Bad Loan Application,Bad Loan Funded Amount,Dti,Dynamic Measure,Good Loan %,Good Loan Amount Received,Good Loan Application,Good Loan Funded Amount,Installment,Int Rate,Loan Amount,Total Acc,Total Funded Amount,Total Funded Amount (copy),Total Loan Application,Total Payment,Total Received Amount,default_probability,default_risk
NJ,INDIVIDUAL,5 years,Verizon,Good Loan,Good Loan,0,4,113156,8/7/2021,7/10/2021,8/10/2021,0,113146,8/1/2021 12:00:00 AM,9/10/2021,2,A4,0,Not Verified,98000.0,0.085199997,0.080700003,0,,0,,0.085199997,1,1,3952.0,1,3500.0,109.790000916,0.080700003,3500,37,3500,3500,1,3952,3952,0.13108020777991317,Low
VA,INDIVIDUAL,2 years,Invision Power Services,Bad Loan,Bad Loan,2,0,113179,8/7/2021,10/9/2021,5/9/2021,1,113093,8/1/2021 12:00:00 AM,6/9/2021,13,C2,0,Not Verified,33990.0,0.144700006,0.105899997,1,704.0,1,1000.0,0.144700006,1,0,,0,,32.549999237,0.105899997,1000,11,1000,1000,1,704,704,0.19756600748225914,Low
NJ,INDIVIDUAL,1 year,Aramis Designer Fragrances/Estee Lauder,Good Loan,Good Loan,1,4,113194,8/7/2021,7/10/2021,8/10/2021,0,113115,8/1/2021 12:00:00 AM,9/10/2021,9,B5,0,Not Verified,78000.0,0.110600002,0.099600002,0,,0,,0.110600002,1,1,4063.0,1,3500.0,112.870002747,0.099600002,3500,32,3500,3500,1,4063,4063,0.13358138064027467,Low
CT,INDIVIDUAL,3 years,MasterCard International,Good Loan,Good Loan,1,0,116040,8/7/2021,8/10/2021,8/10/2021,0,116037,8/1/2021 12:00:00 AM,9/10/2021,0,B4,0,Not Verified,130000.0,0.085500002,0.0964,0,,0,,0.085500002,1,1,5778.0,1,5000.0,160.509994507,0.0964,5000,26,5000,5000,1,5778,5778,0.19443912981567615,Low
NY,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,4,4,116582,8/7/2021,8/10/2021,8/10/2021,0,116502,8/1/2021 12:00:00 AM,9/10/2021,0,E2,0,Not Verified,35000.0,0.173800007,0.137500003,0,,0,,0.173800007,1,1,12260.0,1,10000.0,340.570007324,0.137500003,10000,22,10000,10000,1,12260,12260,0.23177353803984835,Low
WI,INDIVIDUAL,1 year,Otolaryngology/ENT Practice,Good Loan,Good Loan,0,0,117056,8/7/2021,1/10/2021,1/10/2021,0,117046,8/1/2021 12:00:00 AM,2/10/2021,4,A3,0,Not Verified,225000.0,0.064800002,0.077500001,0,,0,,0.064800002,1,1,5592.0,1,5000.0,156.11000061,0.077500001,5000,22,5000,5000,1,5592,5592,0.14512866348569983,Low
AZ,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,0,0,117249,8/7/2021,6/9/2021,6/9/2021,0,116607,8/1/2021 12:00:00 AM,7/9/2021,2,A2,0,Not Verified,70000.0,0.045600001,0.074299999,0,,0,,0.045600001,1,1,5496.0,1,5000.0,155.380004883,0.074299999,5000,36,5000,5000,1,5496,5496,0.15315942045901226,Low
MA,INDIVIDUAL,1 year,Alliance Financial,Good Loan,Good Loan,0,0,117794,8/7/2021,6/7/2021,3/8/2021,0,94256,8/1/2021 12:00:00 AM,4/8/2021,4,A4,0,Not Verified,150000.0,0.0272,0.080700003,0,,0,,0.0272,1,1,7827.0,1,7500.0,235.25,0.080700003,7500,60,7500,7500,1,7827,7827,0.1322190019540389,Low
MD,INDIVIDUAL,3 years,Inglis Farm,Good Loan,Good Loan,1,4,117863,8/7/2021,2/14/2021,5/10/2021,0,117849,8/1/2021 12:00:00 AM,6/10/2021,0,B5,0,Not Verified,48000.0,0.151299998,0.099600002,0,,0,,0.151299998,1,1,9200.0,1,8000.0,257.989990234,0.099600002,8000,15,8000,8000,1,9200,9200,0.1404184856500676,Low
GA,INDIVIDUAL,9 years,Universal Advertising,Bad Loan,Bad Loan,5,0,118523,8/7/2021,5/16/2021,2/9/2021,1,118519,8/1/2021 12:00:00 AM,3/9/2021,11,F1,0,Not Verified,213000.0,0.064499997,0.150099993,1,4054.0,1,6500.0,0.064499997,1,0,,0,,225.369995117,0.150099993,6500,28,6500,6500,1,4054,4054,0.29490367130953055,Medium
NE,INDIVIDUAL,< 1 year,AMZ Marketing,Bad Loan,Bad Loan,1,0,118533,8/7/2021,5/16/2021,3/10/2021,1,117783,8/1/2021 12:00:00 AM,4/10/2021,4,B4,0,Not Verified,75000.0,0.200000003,0.0964,1,2087.0,1,2500.0,0.200000003,1,0,,0,,80.260002136,0.0964,2500,35,2500,2500,1,2087,2087,0.19065135804965538,Low
NE,INDIVIDUAL,< 1 year,Nebraska Occupational Therapy,Bad Loan,Bad Loan,3,0,118823,8/7/2021,5/16/2021,3/10/2021,1,118026,8/1/2021 12:00:00 AM,4/10/2021,4,D4,0,Not Verified,32000.0,0.200000003,0.128000006,1,2221.0,1,2500.0,0.200000003,1,0,,0,,84.0,0.128000006,2500,32,2500,2500,1,2221,2221,0.274042034637038,Medium
VA,INDIVIDUAL,2 years,ARIN,Bad Loan,Bad Loan,2,0,119043,8/7/2021,3/10/2021,10/9/2021,1,119040,8/1/2021 12:00:00 AM,11/9/2021,0,C4,0,Not Verified,40000.0,0.135000005,0.112199999,1,11653.0,1,15450.0,0.135000005,1,0,,0,,507.459991455,0.112199999,15450,29,15450,15450,1,11653,11653,0.15844613430042234,Low
NJ,INDIVIDUAL,< 1 year,Community Environmental Center,Good Loan,Good Loan,0,4,120215,8/7/2021,4/15/2021,8/10/2021,0,118760,8/1/2021 12:00:00 AM,9/10/2021,3,A2,0,Not Verified,40000.0,0.034499999,0.074299999,0,,0,,0.034499999,1,1,4474.0,1,4000.0,124.309997559,0.074299999,4000,4,4000,4000,1,4474,4474,0.1261591011431848,Low
NY,INDIVIDUAL,< 1 year,North Greenwich Financial LLC,Good Loan,Good Loan,1,4,120374,8/7/2021,8/10/2021,8/10/2021,0,119635,8/1/2021 12:00:00 AM,9/10/2021,2,B1,0,Not Verified,70000.0,0.060699999,0.086999997,0,,0,,0.060699999,1,1,2279.0,1,2000.0,63.319999695,0.086999997,2000,17,2000,2000,1,2279,2279,0.17045205781857922,Low
VA,INDIVIDUAL,1 year,Starbucks,Good Loan,Good Loan,2,4,120525,8/7/2021,6/11/2021,8/10/2021,0,120227,8/1/2021 12:00:00 AM,9/10/2021,1,C3,0,Not Verified,18000.0,0.180000007,0.109099999,0,,0,,0.180000007,1,1,4708.0,1,4000.0,130.789993286,0.109099999,4000,5,4000,4000,1,4708,4708,0.19345193223336343,Low
WA,INDIVIDUAL,10+ years,Impress,Good Loan,Good Loan,0,3,121426,8/7/2021,8/7/2021,4/8/2021,0,121423,8/1/2021 12:00:00 AM,5/8/2021,4,A3,0,Not Verified,125000.0,0.021400001,0.077500001,0,,0,,0.021400001,1,1,3125.0,1,3000.0,93.669998169,0.077500001,3000,24,3000,3000,1,3125,3125,0.13502614452916503,Low
WA,INDIVIDUAL,9 years,Impress,Good Loan,Good Loan,0,3,121530,8/7/2021,8/7/2021,4/8/2021,0,121527,8/1/2021 12:00:00 AM,5/8/2021,12,A3,0,Not Verified,50000.0,0.0535,0.077500001,0,,0,,0.0535,1,1,3125.0,1,3000.0,93.669998169,0.077500001,3000,29,3000,3000,1,3125,3125,0.10890633844460484,Low
MA,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,1,1,121535,8/7/2021,8/7/2021,9/10/2021,0,121373,8/1/2021 12:00:00 AM,10/10/2021,9,B1,0,Not Verified,120000.0,0.150000006,0.086999997,0,,0,,0.150000006,1,1,3191.0,1,2800.0,88.650001526,0.086999997,2800,8,2800,2800,1,3191,3191,0.15964616669877374,Low
CA,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,1,1,121568,8/7/2021,8/7/2021,9/10/2021,0,121574,8/1/2021 12:00:00 AM,10/10/2021,9,B4,0,Not Verified,100000.0,0.150000006,0.0964,0,,0,,0.150000006,1,1,4622.0,1,4000.0,128.410003662,0.0964,4000,8,4000,4000,1,4622,4622,0.15232913715883734,Low
FL,INDIVIDUAL,5 years,Fleurissima,Good Loan,Good Loan,1,0,121824,8/7/2021,1/15/2021,5/8/2021,0,121808,8/1/2021 12:00:00 AM,6/8/2021,4,B1,0,Not Verified,62000.0,0.122299999,0.086999997,0,,0,,0.122299999,1,1,3159.0,1,3000.0,94.980003357,0.086999997,3000,14,3000,3000,1,3159,3159,0.18921798974768614,Low
MA,INDIVIDUAL,1 year,Citizens Financial Group,Good Loan,Good Loan,3,0,122070,8/7/2021,1/12/2021,4/10/2021,0,120407,8/1/2021 12:00:00 AM,5/10/2021,0,D2,0,Not Verified,35000.0,0.071000002,0.121699996,0,,0,,0.071000002,1,1,6446.0,1,5400.0,179.800003052,0.121699996,5400,21,5400,5400,1,6446,6446,0.2758533657348647,Medium
NY,INDIVIDUAL,1 year,PerTrac Financial Solutions,Good Loan,Good Loan,5,4,122404,8/7/2021,8/7/2021,4/8/2021,0,122398,8/1/2021 12:00:00 AM,5/8/2021,2,F2,0,Not Verified,60000.0,0.195199996,0.153300002,0,,0,,0.195199996,1,1,13813.0,1,12750.0,444.049987793,0.153300002,12750,9,12750,12750,1,13813,13813,0.24027032756246927,Low
CT,INDIVIDUAL,1 year,Nestle Waters North America,Good Loan,Good Loan,0,3,122637,8/7/2021,8/10/2021,9/10/2021,0,104675,8/1/2021 12:00:00 AM,10/10/2021,9,A3,0,Not Verified,61800.0,0.034600001,0.077500001,0,,0,,0.034600001,1,1,4496.0,1,4000.0,124.88999939,0.077500001,4000,16,4000,4000,1,4496,4496,0.11358370119213373,Low
NY,INDIVIDUAL,1 year,Goldman Sachs & Co.,Good Loan,Good Loan,5,4,122718,8/7/2021,2/11/2021,4/8/2021,0,122713,8/1/2021 12:00:00 AM,5/8/2021,2,F2,0,Not Verified,90000.0,0.0524,0.153300002,0,,0,,0.0524,1,1,20043.0,1,18500.0,644.299987793,0.153300002,18500,15,18500,18500,1,20043,20043,0.19938751681719918,Low
NY,INDIVIDUAL,< 1 year,UDFI,Bad Loan,Bad Loan,1,4,123228,9/7/2021,5/16/2021,5/9/2021,1,120995,9/1/2021 12:00:00 AM,6/9/2021,11,B4,0,Not Verified,96000.0,0.0286,0.0964,1,12838.0,1,20000.0,0.0286,1,0,,0,,642.020019531,0.0964,20000,8,20000,20000,1,12838,12838,0.06489648392015902,Low
MA,INDIVIDUAL,< 1 year,Tripolitan Films,Bad Loan,Bad Loan,2,3,123230,8/7/2021,4/16/2021,3/8/2021,1,80353,8/1/2021 12:00:00 AM,4/8/2021,11,C5,0,Not Verified,15000.0,0.122400001,0.115400001,1,628.0,1,3175.0,0.122400001,1,0,,0,,104.760002136,0.115400001,3175,17,3175,3175,1,628,628,0.16518166362823247,Low
NE,INDIVIDUAL,5 years,University of Nebraska-Lincoln,Good Loan,Good Loan,2,4,124436,9/7/2021,8/14/2021,9/10/2021,0,124430,9/1/2021 12:00:00 AM,10/10/2021,0,C4,0,Not Verified,30000.0,0.123599999,0.112199999,0,,0,,0.123599999,1,1,5676.0,1,4800.0,157.660003662,0.112199999,4800,15,4800,4800,1,5676,5676,0.1938126687213924,Low
NY,INDIVIDUAL,10+ years,Northwestern Mutual Life Insurance,Good Loan,Good Loan,1,0,125671,9/7/2021,9/10/2021,9/10/2021,0,125668,9/1/2021 12:00:00 AM,10/10/2021,0,B1,0,Not Verified,150000.0,0.048,0.086999997,0,,0,,0.048,1,1,13819.0,1,12125.0,383.869995117,0.086999997,12125,27,12125,12125,1,13819,13819,0.1494232106648935,Low
VA,INDIVIDUAL,2 years,Digiprotech Learning Systems,Good Loan,Good Loan,2,0,125897,9/7/2021,11/15/2021,8/8/2021,0,124159,9/1/2021 12:00:00 AM,9/8/2021,2,C4,0,Not Verified,88000.0,0.180000007,0.112199999,0,,0,,0.180000007,1,1,7174.0,1,6625.0,217.600006104,0.112199999,6625,24,6625,6625,1,7174,7174,0.20835820235205096,Low
MA,INDIVIDUAL,2 years,Holland & Knight,Good Loan,Good Loan,0,3,126213,9/7/2021,9/10/2021,9/10/2021,0,126209,9/1/2021 12:00:00 AM,10/10/2021,9,A4,0,Not Verified,63000.0,0.034899998,0.080700003,0,,0,,0.034899998,1,1,10727.0,1,9500.0,297.989990234,0.080700003,9500,28,9500,9500,1,10727,10727,0.09065754896886273,Low
OH,INDIVIDUAL,< 1 year,Fidelity Information Services,Good Loan,Good Loan,0,4,126215,9/7/2021,5/9/2021,5/9/2021,0,125654,9/1/2021 12:00:00 AM,6/9/2021,0,A3,0,Not Verified,45000.0,0.050000001,0.077500001,0,,0,,0.050000001,1,1,5460.0,1,5000.0,156.11000061,0.077500001,5000,16,5000,5000,1,5460,5460,0.13079925431704756,Low
MA,INDIVIDUAL,9 years,Affinity Marketing Group,Good Loan,Good Loan,2,0,126287,9/7/2021,9/8/2021,10/8/2021,0,125787,9/1/2021 12:00:00 AM,11/8/2021,0,C5,0,Not Verified,225000.0,0.200000003,0.115400001,0,,0,,0.200000003,1,1,11068.0,1,10000.0,329.950012207,0.115400001,10000,34,10000,10000,1,11068,11068,0.19274012118364636,Low
WI,INDIVIDUAL,< 1 year,Tideway Systems,Good Loan,Good Loan,0,0,126392,9/7/2021,8/7/2021,4/8/2021,0,125914,9/1/2021 12:00:00 AM,5/8/2021,1,A4,0,Not Verified,173000.0,0.0072,0.080700003,0,,0,,0.0072,1,1,10435.0,1,10000.0,313.670013428,0.080700003,10000,41,10000,10000,1,10435,10435,0.1298437665897538,Low
MA,INDIVIDUAL,2 years,Affinity Marketing Group,Good Loan,Good Loan,0,3,126776,10/7/2021,9/10/2021,10/10/2021,0,126773,10/1/2021 12:00:00 AM,11/10/2021,9,A4,0,Not Verified,90000.0,0.0244,0.080700003,0,,0,,0.0244,1,1,10727.0,1,9500.0,297.989990234,0.080700003,9500,25,9500,9500,1,10727,10727,0.09079763158213795,Low
FL,INDIVIDUAL,6 years,"Suniland Associates, LTD.",Good Loan,Good Loan,1,0,126788,9/7/2021,8/8/2021,9/8/2021,0,126782,9/1/2021 12:00:00 AM,10/8/2021,4,B3,0,Not Verified,93000.0,0.096600004,0.0933,0,,0,,0.096600004,1,1,8104.0,1,7500.0,239.649993896,0.0933,7500,18,7500,7500,1,8104,8104,0.16021768201751688,Low
MA,INDIVIDUAL,10+ years,U.S. Government,Good Loan,Good Loan,0,0,127213,9/7/2021,4/10/2021,4/10/2021,0,85483,9/1/2021 12:00:00 AM,5/10/2021,0,A1,0,Not Verified,118000.0,0.0043,0.071199998,0,,0,,0.0043,1,1,2219.0,1,2000.0,61.869998932,0.071199998,2000,8,2000,2000,1,2219,2219,0.18146337809146315,Low
NY,INDIVIDUAL,3 years,,Good Loan,Good Loan,3,4,127353,9/7/2021,4/10/2021,4/10/2021,0,127345,9/1/2021 12:00:00 AM,5/10/2021,9,D1,0,Not Verified,45000.0,0.028000001,0.118600003,0,,0,,0.028000001,1,1,3382.0,1,2850.0,94.470001221,0.118600003,2850,19,2850,2850,1,3382,3382,0.20523408225975287,Low
NC,INDIVIDUAL,< 1 year,,Bad Loan,Bad Loan,5,0,127472,9/7/2021,5/16/2021,3/9/2021,1,127460,9/1/2021 12:00:00 AM,4/9/2021,11,F1,0,Not Verified,96000.0,0.168899998,0.150099993,1,2580.0,1,2125.0,0.168899998,1,0,,0,,73.680000305,0.150099993,2125,9,2125,2125,1,2580,2580,0.33421008594827384,Medium
MA,INDIVIDUAL,6 years,Affinity Marketing Group,Good Loan,Good Loan,0,0,127504,11/7/2021,11/10/2021,11/10/2021,0,127500,11/1/2021 12:00:00 AM,12/10/2021,4,A4,0,Not Verified,150000.0,0.058400001,0.080700003,0,,0,,0.058400001,1,1,11292.0,1,10000.0,313.670013428,0.080700003,10000,19,10000,10000,1,11292,11292,0.11915588337288549,Low
NY,INDIVIDUAL,10+ years,NYCPD,Good Loan,Good Loan,1,4,127531,9/7/2021,11/15/2021,9/10/2021,0,127525,9/1/2021 12:00:00 AM,10/10/2021,0,B3,0,Not Verified,75000.0,0.0955,0.0933,0,,0,,0.0955,1,1,19555.0,1,17000.0,543.200012207,0.0933,17000,24,17000,17000,1,19555,19555,0.09865036476997495,Low
MA,INDIVIDUAL,3 years,Cambium Learning,Good Loan,Good Loan,0,0,127719,11/7/2021,11/10/2021,11/10/2021,0,127716,11/1/2021 12:00:00 AM,12/10/2021,4,A4,0,Not Verified,85000.0,0.031099999,0.080700003,0,,0,,0.031099999,1,1,11292.0,1,10000.0,313.670013428,0.080700003,10000,12,10000,10000,1,11292,11292,0.11962004482146861,Low
FL,INDIVIDUAL,9 years,Equality Florida,Bad Loan,Bad Loan,3,0,127830,9/7/2021,5/10/2021,12/9/2021,1,127824,9/1/2021 12:00:00 AM,1/9/2022,2,D2,0,Not Verified,70000.0,0.101999998,0.121699996,1,7295.0,1,8000.0,0.101999998,1,0,,0,,266.369995117,0.121699996,8000,20,8000,8000,1,7295,7295,0.2407627663695949,Low
NY,INDIVIDUAL,< 1 year,Cartus,Good Loan,Good Loan,2,3,128635,9/7/2021,4/12/2021,10/10/2021,0,127807,9/1/2021 12:00:00 AM,11/10/2021,0,C1,0,Not Verified,45000.0,0.058699999,0.102799997,0,,0,,0.058699999,1,1,7648.0,1,6500.0,210.600006104,0.102799997,6500,7,6500,6500,1,7648,7648,0.19297292570578167,Low
NM,INDIVIDUAL,< 1 year,The Grove,Good Loan,Good Loan,3,4,128881,9/7/2021,10/10/2021,11/10/2021,0,128775,9/1/2021 12:00:00 AM,12/10/2021,9,D3,0,Not Verified,23000.0,0.050099999,0.124899998,0,,0,,0.050099999,1,1,8571.0,1,7000.0,234.149993896,0.124899998,7000,4,7000,7000,1,8571,8571,0.17549288791802106,Low
NC,INDIVIDUAL,3 years,"EYOND, Inc.",Good Loan,Good Loan,2,4,129745,9/7/2021,9/10/2021,10/10/2021,0,129716,9/1/2021 12:00:00 AM,11/10/2021,0,C1,0,Not Verified,120000.0,0.143999994,0.102799997,0,,0,,0.143999994,1,1,11664.0,1,10000.0,323.989990234,0.102799997,10000,23,10000,10000,1,11664,11664,0.15912143849707108,Low
MD,INDIVIDUAL,5 years,Toyota,Good Loan,Good Loan,2,0,130512,10/7/2021,3/10/2021,5/9/2021,0,130019,10/1/2021 12:00:00 AM,6/9/2021,2,C2,0,Not Verified,57000.0,0.0722,0.105899997,0,,0,,0.0722,1,1,8193.0,1,7250.0,235.960006714,0.105899997,7250,42,7250,7250,1,8193,8193,0.20664104927731608,Low
FL,INDIVIDUAL,4 years,Cuban Medical Association,Good Loan,Good Loan,4,4,130735,10/7/2021,8/8/2021,9/8/2021,0,130725,10/1/2021 12:00:00 AM,10/8/2021,0,E4,0,Not Verified,72000.0,0.178299993,0.143800005,0,,0,,0.178299993,1,1,11444.0,1,10250.0,352.220001221,0.143800005,10250,32,10250,10250,1,11444,11444,0.22951551348264126,Low
MO,INDIVIDUAL,7 years,SRA Benefits,Good Loan,Good Loan,0,0,130907,10/7/2021,3/16/2021,8/10/2021,0,130904,10/1/2021 12:00:00 AM,9/10/2021,9,A2,0,Not Verified,120000.0,0.0,0.074299999,0,,0,,0.0,1,1,4192.0,1,3775.0,117.309997559,0.074299999,3775,22,3775,3775,1,4192,4192,0.13511930576756223,Low
MA,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,0,4,130986,10/7/2021,12/10/2021,10/10/2021,0,130983,10/1/2021 12:00:00 AM,11/10/2021,0,A1,0,Not Verified,110000.0,0.0022,0.071199998,0,,0,,0.0022,1,1,2338.0,1,2100.0,64.959999084,0.071199998,2100,6,2100,2100,1,2338,2338,0.1476157597723056,Low
MD,INDIVIDUAL,6 years,Chevy Chase Bank,Good Loan,Good Loan,5,4,131223,10/7/2021,9/10/2021,10/10/2021,0,129367,10/1/2021 12:00:00 AM,11/10/2021,11,F3,0,Not Verified,92000.0,0.0153,0.156499997,0,,0,,0.0153,1,1,25189.0,1,20000.0,699.690002441,0.156499997,20000,7,20000,20000,1,25189,25189,0.15157904831569802,Low
NY,INDIVIDUAL,2 years,Columbia University,Good Loan,Good Loan,2,4,131387,10/7/2021,9/10/2021,10/10/2021,0,113921,10/1/2021 12:00:00 AM,11/10/2021,3,C2,0,Not Verified,19000.0,0.081500001,0.105899997,0,,0,,0.081500001,1,1,7030.0,1,6000.0,195.270004272,0.105899997,6000,7,6000,6000,1,7030,7030,0.17328523633818618,Low
AZ,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,2,4,131618,10/7/2021,3/13/2021,10/10/2021,0,131612,10/1/2021 12:00:00 AM,11/10/2021,2,C4,0,Not Verified,32400.0,0.221499994,0.112199999,0,,0,,0.221499994,1,1,10641.0,1,9000.0,295.589996338,0.112199999,9000,21,9000,9000,1,10641,10641,0.15544322901681806,Low
WA,INDIVIDUAL,3 years,The Mustang Shop,Good Loan,Good Loan,2,4,131649,10/7/2021,9/10/2021,10/10/2021,0,131639,10/1/2021 12:00:00 AM,11/10/2021,11,C4,0,Not Verified,50000.0,0.183799997,0.112199999,0,,0,,0.183799997,1,1,7833.0,1,6625.0,217.589996338,0.112199999,6625,21,6625,6625,1,7833,7833,0.1361443874787815,Low
NY,INDIVIDUAL,< 1 year,Paul Scherer & Company LLP,Bad Loan,Bad Loan,4,4,131782,10/7/2021,5/10/2021,12/9/2021,1,131769,10/1/2021 12:00:00 AM,1/9/2022,0,E2,0,Not Verified,62200.0,0.097999997,0.137500003,1,6138.0,1,7725.0,0.097999997,1,0,,0,,263.089996338,0.137500003,7725,13,7725,7725,1,6138,6138,0.25305290272494496,Medium
MA,INDIVIDUAL,3 years,MGH,Good Loan,Good Loan,4,4,132062,10/7/2021,4/16/2021,10/10/2021,0,130915,10/1/2021 12:00:00 AM,11/10/2021,0,E5,0,Not Verified,57000.0,0.207599998,0.146699995,0,,0,,0.207599998,1,1,8943.0,1,7200.0,248.429992676,0.146699995,7200,18,7200,7200,1,8943,8943,0.25405898254359727,Medium
MO,INDIVIDUAL,< 1 year,SSE Inc,Good Loan,Good Loan,2,0,132172,10/7/2021,2/10/2021,2/10/2021,0,132154,10/1/2021 12:00:00 AM,3/10/2021,2,C1,0,Not Verified,87300.0,0.105999999,0.102799997,0,,0,,0.105999999,1,1,6940.0,1,6000.0,194.399993896,0.102799997,6000,13,6000,6000,1,6940,6940,0.21526106565799133,Low
MD,INDIVIDUAL,8 years,Maximus,Bad Loan,Bad Loan,3,0,132892,10/7/2021,5/16/2021,5/8/2021,1,132889,10/1/2021 12:00:00 AM,6/8/2021,0,D3,0,Not Verified,39000.0,0.050799999,0.124899998,1,4016.0,1,9000.0,0.050799999,1,0,,0,,301.040008545,0.124899998,9000,37,9000,9000,1,4016,4016,0.24486050523088637,Low
NC,INDIVIDUAL,9 years,State of NC / ESC,Good Loan,Good Loan,0,0,132946,10/7/2021,10/10/2021,10/10/2021,0,132940,10/1/2021 12:00:00 AM,11/10/2021,9,A2,0,Not Verified,85000.0,0.0264,0.074299999,0,,0,,0.0264,1,1,5901.0,1,5275.0,163.919998169,0.074299999,5275,10,5275,5275,1,5901,5901,0.12685505233057845,Low
MO,INDIVIDUAL,10+ years,pepsi cola,Bad Loan,Bad Loan,2,0,133301,10/7/2021,5/16/2021,10/9/2021,1,133259,10/1/2021 12:00:00 AM,11/9/2021,9,C1,0,Not Verified,45600.0,0.032600001,0.102799997,1,4074.0,1,4650.0,0.032600001,1,0,,0,,150.660003662,0.102799997,4650,25,4650,4650,1,4074,4074,0.19314419556520995,Low
VA,INDIVIDUAL,3 years,Electrical General Corporation,Good Loan,Good Loan,2,4,133685,10/7/2021,3/10/2021,2/10/2021,0,133664,10/1/2021 12:00:00 AM,3/10/2021,0,C4,0,Not Verified,57100.0,0.137700006,0.112199999,0,,0,,0.137700006,1,1,7762.0,1,6625.0,217.589996338,0.112199999,6625,11,6625,6625,1,7762,7762,0.180810205657467,Low
UT,INDIVIDUAL,< 1 year,NeboNet,Good Loan,Good Loan,3,0,134436,10/7/2021,8/15/2021,10/10/2021,0,134417,10/1/2021 12:00:00 AM,11/10/2021,4,D5,0,Not Verified,40000.0,0.206699997,0.131200001,0,,0,,0.206699997,1,1,3068.0,1,2525.0,85.230003357,0.131200001,2525,24,2525,2525,1,3068,3068,0.27353897812898587,Medium
IN,INDIVIDUAL,8 years,Roche,Good Loan,Good Loan,2,0,135201,10/7/2021,9/7/2021,1/8/2021,0,135198,10/1/2021 12:00:00 AM,2/8/2021,9,C4,0,Not Verified,30000.0,0.203999996,0.112199999,0,,0,,0.203999996,1,1,10274.0,1,10000.0,328.429992676,0.112199999,10000,9,10000,10000,1,10274,10274,0.15418805087075577,Low
NC,INDIVIDUAL,1 year,The Point,Good Loan,Good Loan,0,0,135594,10/7/2021,9/7/2021,5/8/2021,0,135591,10/1/2021 12:00:00 AM,6/8/2021,9,A4,0,Not Verified,55000.0,0.119999997,0.080700003,0,,0,,0.119999997,1,1,5505.0,1,5275.0,165.470001221,0.080700003,5275,32,5275,5275,1,5505,5505,0.1251205886000355,Low
MA,INDIVIDUAL,1 year,Bank of America,Good Loan,Good Loan,2,4,136226,10/7/2021,5/16/2021,4/10/2021,0,136223,10/1/2021 12:00:00 AM,5/10/2021,0,C3,0,Not Verified,36000.0,0.098700002,0.109099999,0,,0,,0.098700002,1,1,5035.0,1,4300.0,140.600006104,0.109099999,4300,16,4300,4300,1,5035,5035,0.19808363628232614,Low
LA,INDIVIDUAL,< 1 year,Kimpton Hotel Group,Good Loan,Good Loan,2,4,136316,10/7/2021,5/16/2021,5/10/2021,0,136313,10/1/2021 12:00:00 AM,6/10/2021,13,C1,0,Not Verified,90000.0,0.091300003,0.102799997,0,,0,,0.091300003,1,1,3516.0,1,3025.0,98.010002136,0.102799997,3025,23,3025,3025,1,3516,3516,0.1508866407965957,Low
MD,INDIVIDUAL,< 1 year,,Bad Loan,Bad Loan,3,4,136491,10/7/2021,3/15/2021,7/9/2021,1,136485,10/1/2021 12:00:00 AM,8/9/2021,11,D2,0,Not Verified,10000.0,0.0,0.121699996,1,2477.0,1,5000.0,0.0,1,0,,0,,166.479995728,0.121699996,5000,8,5000,5000,1,2477,2477,0.1813059665719465,Low
MD,INDIVIDUAL,8 years,Clearview Mechanical Inc.,Good Loan,Good Loan,3,0,136634,10/7/2021,10/10/2021,10/10/2021,0,136631,10/1/2021 12:00:00 AM,11/10/2021,11,D3,0,Not Verified,85000.0,0.0638,0.124899998,0,,0,,0.0638,1,1,10235.0,1,8500.0,284.320007324,0.124899998,8500,16,8500,8500,1,10235,10235,0.19233665016612816,Low
NY,INDIVIDUAL,2 years,MSIP,Good Loan,Good Loan,4,0,137042,10/7/2021,10/10/2021,10/10/2021,0,136922,10/1/2021 12:00:00 AM,11/10/2021,11,E4,0,Not Verified,480000.0,0.024,0.143800005,0,,0,,0.024,1,1,6989.0,1,25000.0,194.149993896,0.143800005,25000,18,25000,25000,1,6989,6989,0.12511457235849527,Low
SC,INDIVIDUAL,< 1 year,,Good Loan,Good Loan,2,3,137106,10/7/2021,10/7/2021,1/8/2021,0,137103,10/1/2021 12:00:00 AM,2/8/2021,9,C1,0,Not Verified,31000.0,0.248099998,0.102799997,0,,0,,0.248099998,1,1,4382.0,1,4275.0,138.509994507,0.102799997,4275,18,4275,4275,1,4382,4382,0.16389511469610635,Low
